📺央视频道,#genre#
文化精品,http://220.176.218.207:9000/udp/239.252.219.81:5140
文化精品,http://60.4.29.183:8077/rtp/239.253.93.175:6439
文化精品,http://58.35.95.16:9898/rtp/233.18.204.186:5140
文化精品,http://106.59.2.73:55555/rtp/239.200.200.92:8028
文化精品,http://113.65.124.202:9527/udp/239.253.43.13:5146
文化精品,http://121.29.169.244:2083/rtp/239.253.93.175:6439
央视台球,http://60.4.29.183:8077/rtp/239.253.93.231:6409
央视台球,http://220.176.218.207:9000/udp/239.252.219.80:5140
央视台球,http://59.174.116.93:4022/rtp/239.69.1.98:10224
央视台球,http://113.65.124.202:9527/udp/239.253.43.11:5146
央视台球,http://58.35.95.16:9898/rtp/233.18.204.177:5140
央视台球,http://36.49.50.173:8800/rtp/239.37.0.163:5540
风云音乐,http://58.35.95.16:9898/rtp/233.18.204.185:5140
风云音乐,http://220.176.218.207:9000/udp/239.252.219.87:5140
风云音乐,http://113.65.124.202:9527/udp/239.253.43.6:5146
风云音乐,http://106.59.2.73:55555/rtp/239.200.200.86:8008
风云音乐,http://60.4.29.183:8077/rtp/239.253.93.253:6431
风云音乐,http://183.184.146.232:8003/rtp/226.0.2.220:9672
第一剧场,http://60.4.29.183:8077/rtp/239.253.93.138:6428
第一剧场,http://iptv.4666888.xyz/iptv2A.php?id=61
第一剧场,http://220.176.218.207:9000/udp/239.252.219.86:5140
第一剧场,http://58.35.95.16:9898/rtp/233.18.204.184:5140
第一剧场,http://61.184.46.85:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://59.174.116.93:4022/rtp/239.69.1.74:10084
风云剧场,http://36.49.50.173:8800/rtp/239.37.0.114:5540
风云剧场,http://220.176.218.207:9000/udp/239.252.219.89:5140
风云剧场,http://121.29.169.244:2083/rtp/239.253.93.251:6429
风云剧场,http://58.35.95.16:9898/rtp/233.18.204.183:5140
风云剧场,http://113.65.124.202:9527/udp/239.253.43.16:5146
风云剧场,http://60.4.29.183:8077/rtp/239.253.93.251:6429
怀旧剧场,http://60.4.29.183:8077/rtp/239.253.93.252:6430
怀旧剧场,http://121.29.169.244:2083/rtp/239.253.93.252:6430
怀旧剧场,http://113.65.124.202:9527/udp/239.253.43.5:5146
怀旧剧场,http://106.59.2.73:55555/rtp/239.200.200.85:8032
怀旧剧场,http://220.176.218.207:9000/udp/239.252.219.90:5140
怀旧剧场,http://61.184.46.85:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://60.4.29.183:8077/rtp/239.253.92.144:6114
女性时尚,http://220.176.218.207:9000/udp/239.252.219.94:5140
女性时尚,http://121.29.169.244:2083/rtp/239.253.92.144:6114
女性时尚,http://113.65.124.202:9527/udp/239.253.43.8:5146
女性时尚,http://183.184.146.232:8003/rtp/226.0.2.226:9720
女性时尚,http://58.35.95.16:9898/rtp/233.18.204.180:5140
高尔夫网球,http://60.4.29.183:8077/rtp/239.253.93.122:6465
高尔夫网球,http://36.49.50.173:8800/rtp/239.37.0.230:5540
高尔夫网球,http://220.176.218.207:9000/udp/239.252.219.95:5140
高尔夫网球,http://121.29.169.244:2083/rtp/239.253.93.122:6465
高尔夫网球,http://59.174.116.93:4022/rtp/239.69.1.83:10138
高尔夫网球,http://58.35.95.16:9898/rtp/233.18.204.181:5140
风云足球,http://60.4.29.183:8077/rtp/239.253.93.254:6432
风云足球,http://58.35.95.16:9898/rtp/233.18.204.176:5140
风云足球,http://121.29.169.244:2083/rtp/239.253.93.254:6432
风云足球,http://59.174.116.93:4022/rtp/239.69.1.81:10126
风云足球,http://183.185.151.236:9003/hls/42/index.m3u8
风云足球,http://113.65.124.202:9527/udp/239.253.43.14:5146
世界地理,http://60.4.29.183:8077/rtp/239.253.92.131:6113
世界地理,http://220.176.218.207:9000/udp/239.252.219.93:5140
世界地理,http://59.174.116.93:4022/rtp/239.69.1.91:10186
世界地理,http://61.184.46.85:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
世界地理,http://58.35.95.16:9898/rtp/233.18.204.179:5140
世界地理,http://183.184.146.232:8003/rtp/226.0.2.222:9688
兵器科技,http://60.4.29.183:8077/rtp/239.253.93.47:6435
兵器科技,http://220.176.218.207:9000/udp/239.252.219.98:5140
兵器科技,http://58.35.95.16:9898/rtp/233.18.204.178:5140
兵器科技,http://59.174.116.93:4022/rtp/239.69.1.79:10114
兵器科技,http://183.184.146.232:8003/rtp/226.0.2.223:9696
兵器科技,http://121.29.169.244:2083/rtp/239.253.93.47:6435

🍉┃咪咕频道,#genre#

☘️湖北频道,#genre#
湖北经视,http://61.184.46.85:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
湖北生活,http://61.184.46.85:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://61.184.46.85:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北公共新闻,http://59.174.116.93:4022/rtp/239.69.1.40:9880
武汉新闻综合,http://59.174.116.93:4022/rtp/239.69.1.145:10506

📡卫视频道,#genre#
广东卫视,http://60.4.29.183:8077/rtp/239.253.92.206:8108
广东卫视,http://115.171.216.84:4000/udp/225.1.8.49:8048
广东卫视,http://106.87.50.96:8888/rtp/235.254.196.204:1088
广东卫视,http://211.158.35.157:8888/udp/225.0.4.84:7980
广东卫视,http://124.114.100.101:6789/rtp/239.112.205.66:5140
