📺央视频道,#genre#
兵器科技,http://220.176.218.207:9000/udp/239.252.219.98:5140
兵器科技,http://60.26.63.145:8000/rtp/225.1.2.166:5002
兵器科技,http://119.135.193.13:10000/udp/239.253.43.9:5146
兵器科技,http://106.116.240.220:9999/rtp/239.254.201.225:7249
兵器科技,http://180.171.157.7:8889/rtp/233.18.204.178:5140

🍉┃咪咕频道,#genre#

☘️湖北频道,#genre#

📡卫视频道,#genre#
广东卫视,http://221.205.22.60:9003/hls/26/index.m3u8
广东卫视,http://114.238.59.73:4000/rtp/239.49.8.13:9422
广东卫视,http://114.238.59.73:4000/rtp/239.49.8.143:6000
广东卫视,http://36.24.65.177:8888/udp/233.50.201.102:5140
广东卫视,http://171.8.171.176:8800/rtp/239.16.20.98:10980
广东卫视,http://36.136.38.87:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://36.24.65.177:8888/udp/233.50.201.100:5140
浙江卫视,http://220.176.218.207:9000/udp/239.252.219.210:5140
浙江卫视,http://119.135.193.13:10000/udp/239.77.1.33:5146
浙江卫视,http://14.145.179.245:8888/udp/239.77.1.33:5146
浙江卫视,http://144.255.16.170:6688/udp/239.21.1.90:5002
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://39.165.39.49:19901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://221.205.22.60:9003/hls/33/index.m3u8
湖南卫视,http://117.86.48.47:7777/rtp/239.49.1.68:8000
湖南卫视,http://183.236.43.98:4013/udp/239.77.1.5:5146
湖南卫视,http://114.238.59.73:4000/rtp/239.49.8.142:6000
湖南卫视,http://36.24.65.177:8888/udp/233.50.201.103:5140
北京卫视,http://39.165.39.49:19901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://114.242.62.109:888/hls/17/index.m3u8
北京卫视,http://117.86.48.47:7777/rtp/239.49.0.42:8000
北京卫视,http://114.238.59.73:4000/rtp/239.49.8.141:6000
北京卫视,http://36.24.65.177:8888/udp/233.50.201.107:5140
北京卫视,http://144.255.16.170:6688/udp/239.21.1.88:5002
湖北卫视,http://221.205.22.60:9003/hls/32/index.m3u8
湖北卫视,http://36.24.65.177:8888/udp/233.50.201.114:5140
湖北卫视,http://114.238.59.73:4000/rtp/239.49.8.147:6000
湖北卫视,http://36.136.38.87:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.8.171.176:8800/rtp/239.16.20.87:10870
湖北卫视,http://121.29.169.87:2083/rtp/239.253.92.210:6567
黑龙江卫视,http://221.205.22.60:9003/hls/31/index.m3u8
黑龙江卫视,http://183.236.43.98:4013/udp/239.77.0.124:5146
黑龙江卫视,http://36.24.65.177:8888/udp/233.50.201.115:5140
黑龙江卫视,http://114.238.59.73:4000/rtp/239.49.8.14:9426
黑龙江卫视,http://36.136.38.87:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://171.8.171.176:8800/rtp/239.16.20.99:10990
安徽卫视,http://tv.sohu.blog/d/fjbst.php?id=190
安徽卫视,http://tv.sohu.blog/d/xxqg.php?id=ahws
安徽卫视,http://36.24.65.177:8888/udp/233.50.201.113:5140
安徽卫视,http://60.26.63.145:8000/rtp/225.1.1.127:5002
安徽卫视,http://14.145.179.245:8888/udp/239.77.1.92:5146
安徽卫视,http://119.135.193.13:10000/udp/239.77.1.92:5146
重庆卫视,http://171.8.171.176:8800/rtp/239.16.20.79:10790
重庆卫视,http://36.136.38.87:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://144.255.16.170:6688/udp/239.21.1.233:5002
重庆卫视,http://121.29.215.252:2083/rtp/239.253.92.10:6053
重庆卫视,http://36.24.65.177:8888/udp/233.50.200.114:5140
重庆卫视,http://114.238.59.73:4000/rtp/239.49.8.57:9830
东方卫视,http://114.238.59.73:4000/rtp/239.49.8.17:9606
东方卫视,http://14.145.179.245:8888/udp/239.77.1.218:5146
东方卫视,http://114.226.212.169:8787/rtp/239.49.8.140:6000
东方卫视,http://114.243.96.219:8888/rtp/239.3.1.136:8032
东方卫视,http://36.24.65.177:8888/udp/233.50.201.125:5140
东方卫视,http://121.29.215.252:2083/rtp/239.253.92.89:8019
东南卫视,http://14.145.179.245:8888/udp/239.77.1.104:5146
东南卫视,http://36.136.38.87:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://114.243.96.219:8888/rtp/239.3.1.156:8148
东南卫视,http://123.114.99.216:4022/rtp/239.3.1.156:8148
东南卫视,http://116.9.34.226:4000/udp/239.81.0.215:4056
东南卫视,http://144.255.16.170:6688/udp/239.21.1.113:5002
甘肃卫视,http://221.205.22.60:9003/hls/25/index.m3u8
甘肃卫视,http://144.255.16.170:6688/udp/239.21.2.22:5002
甘肃卫视,http://116.9.34.226:4000/udp/239.81.0.207:4056
甘肃卫视,http://106.59.2.37:55555/udp/239.200.200.186:8356
甘肃卫视,http://119.135.193.13:10000/udp/239.77.0.189:5146
甘肃卫视,http://183.236.43.98:4013/udp/239.77.0.189:5146
广西卫视,http://221.205.22.60:9003/hls/27/index.m3u8
广西卫视,http://14.145.179.245:8888/udp/239.253.43.36:5146
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146
广西卫视,http://119.135.193.13:10000/udp/239.253.43.36:5146
广西卫视,http://36.136.38.87:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://121.29.215.252:2083/rtp/239.253.92.76:8043
贵州卫视,http://36.24.65.177:8888/udp/233.50.201.142:5140
贵州卫视,http://121.29.215.252:2083/rtp/239.253.92.105:6055
贵州卫视,http://144.255.16.170:6688/udp/239.21.1.166:5002
贵州卫视,http://36.136.38.87:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://123.114.99.216:4022/rtp/239.3.1.149:8076
贵州卫视,http://121.29.169.87:2083/rtp/239.253.92.105:6055
海南卫视,http://221.205.22.60:9003/hls/28/index.m3u8
海南卫视,http://171.8.171.176:8800/rtp/239.16.20.97:10970
海南卫视,http://106.59.2.11:55555/udp/239.200.201.159:8408
海南卫视,http://144.255.16.170:6688/udp/239.21.2.14:5002
海南卫视,http://121.29.215.252:2083/rtp/239.253.93.155:6323
海南卫视,http://121.29.169.87:2083/rtp/239.253.93.155:6323
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
河北卫视,http://221.205.22.60:9003/hls/29/index.m3u8
河北卫视,http://36.24.65.177:8888/udp/233.50.201.140:5140
河北卫视,http://36.136.38.87:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://114.243.96.219:8888/rtp/239.3.1.148:8072
河北卫视,http://114.238.59.73:4000/rtp/239.49.8.188:6000
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南卫视,http://221.205.22.60:9003/hls/30/index.m3u8
河南卫视,http://183.236.43.98:4013/udp/239.77.1.229:5146
河南卫视,http://106.59.2.11:55555/udp/239.200.201.158:8412
河南卫视,http://106.59.2.37:55555/udp/239.200.201.158:8412
吉林卫视,http://221.205.22.60:9003/hls/34/index.m3u8
吉林卫视,http://171.8.171.176:8800/rtp/239.16.20.94:10940
吉林卫视,http://183.236.43.98:4013/udp/239.77.1.111:5146
吉林卫视,http://14.145.179.245:8888/udp/239.77.1.111:5146
吉林卫视,http://60.26.63.145:8000/rtp/225.1.2.26:5002
吉林卫视,http://144.255.16.170:6688/udp/239.21.2.49:5002
江苏卫视,http://123.114.99.216:4022/rtp/239.3.1.135:8028
江苏卫视,http://220.176.218.207:9000/udp/239.252.219.214:5140
江苏卫视,http://144.255.16.170:6688/udp/239.21.1.89:5002
江苏卫视,http://114.226.212.169:8787/rtp/239.49.8.138:6000
江苏卫视,http://60.26.63.145:8000/rtp/225.1.1.126:5002
江苏卫视,http://171.8.171.176:8800/rtp/239.16.20.74:10740
江西卫视,http://221.205.22.60:9003/hls/36/index.m3u8
江西卫视,http://144.255.16.170:6688/udp/239.21.1.167:5002
江西卫视,http://36.24.65.177:8888/udp/233.50.201.145:5140
江西卫视,http://171.8.171.176:8800/rtp/239.16.20.89:10890
江西卫视,http://14.145.179.245:8888/udp/239.77.1.219:5146
江西卫视,http://123.114.99.216:4022/rtp/239.3.1.123:8164
辽宁卫视,http://221.205.22.60:9003/hls/37/index.m3u8
辽宁卫视,http://183.236.43.98:4013/udp/239.77.1.103:5146
辽宁卫视,http://36.24.65.177:8888/udp/233.50.201.141:5140
辽宁卫视,http://144.255.16.170:6688/udp/239.21.1.164:5002
辽宁卫视,http://36.129.58.53:8008/paiptv/LNWS.m3u8
辽宁卫视,http://123.118.54.253:8686/rtp/239.3.1.210:8056
内蒙古卫视,http://220.176.218.207:9000/rtp/239.252.219.48:5140
内蒙古卫视,http://106.116.240.220:9999/rtp/239.254.200.84:8176
内蒙古卫视,http://123.118.54.253:8686/rtp/239.3.1.43:8176
内蒙古卫视,http://180.112.58.55:8800/rtp/239.49.0.180:8000
内蒙古卫视,http://123.114.99.216:4022/rtp/239.3.1.43:8176
内蒙古卫视,http://114.243.96.219:8888/rtp/239.3.1.43:8176
宁夏卫视,http://117.86.48.47:7777/rtp/239.49.0.171:8000
宁夏卫视,http://106.59.2.37:55555/rtp/239.200.200.60:8308
宁夏卫视,http://116.9.34.226:4000/udp/239.81.0.60:4056
宁夏卫视,http://106.59.2.11:55555/rtp/239.200.200.60:8308
宁夏卫视,http://180.112.58.55:8800/rtp/239.49.0.171:8000
宁夏卫视,http://123.118.54.253:8686/rtp/239.3.1.46:8124
青海卫视,http://221.205.22.60:9003/hls/40/index.m3u8
青海卫视,http://144.255.16.170:6688/udp/239.21.2.51:5002
青海卫视,http://106.59.2.11:55555/rtp/239.200.200.58:8300
青海卫视,http://106.59.2.37:55555/rtp/239.200.200.58:8300
青海卫视,http://171.8.171.176:8800/rtp/239.16.20.101:11010
青海卫视,http://119.135.193.13:10000/udp/239.253.43.125:5146
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
山东卫视,http://114.238.59.73:4000/rtp/239.49.8.7:9306
山东卫视,http://36.24.65.177:8888/udp/233.50.201.105:5140
山东卫视,http://114.238.59.73:4000/rtp/239.49.8.146:6000
山东卫视,http://121.29.169.87:2083/rtp/239.253.92.207:8109
山东卫视,http://121.29.215.252:2083/rtp/239.253.92.207:8109
山西卫视,http://tv.sohu.blog/proxy/sxtv.php?id=ws
山西卫视,http://36.136.38.87:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://106.59.2.11:55555/rtp/239.200.200.56:8292
山西卫视,http://123.118.54.253:8686/rtp/239.3.1.42:8172
山西卫视,http://106.116.240.220:9999/rtp/239.254.200.83:8172
山西卫视,http://220.176.218.207:9000/rtp/239.252.219.27:5140
陕西卫视,http://171.8.171.176:8800/rtp/239.16.20.83:10830
陕西卫视,http://36.136.38.87:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://106.59.2.11:55555/rtp/239.200.200.55:8288
陕西卫视,http://106.59.2.37:55555/rtp/239.200.200.55:8288
陕西卫视,http://123.114.99.216:4022/rtp/239.3.1.41:8140
陕西卫视,http://116.9.34.226:4000/udp/239.81.0.89:4056
四川卫视,http://220.176.218.207:9000/udp/239.252.220.93:5140
四川卫视,http://121.29.169.87:2083/rtp/239.253.92.16:6043
四川卫视,http://14.145.179.245:8888/udp/239.77.1.215:5146
四川卫视,http://171.8.171.176:8800/rtp/239.16.20.86:10860
四川卫视,http://144.255.16.170:6688/udp/239.21.2.15:5002
四川卫视,http://121.29.215.252:2083/rtp/239.253.92.16:6043
深圳卫视,http://36.24.65.177:8888/udp/233.50.201.101:5140
深圳卫视,http://114.238.59.73:4000/rtp/239.49.8.145:6000
深圳卫视,http://144.255.16.170:6688/udp/239.21.1.93:5002
深圳卫视,http://171.8.171.176:8800/rtp/239.16.20.77:10770
